id,label,tweet,clean_tweet
14127805,0,Dios siento una tristeza enorme,dios siento tristeza enorme
11546400,0,Q es esta tristeza que me desborda el corazón?😞,q tristeza me desbordar corazón cara_decepcionada
13497828,0,que tristeza dormir sola una noche como hoy,tristeza dormir sola noche como hoy
10779972,0,"tristeza y dolor, se me rompió la bolsita de agua caliente",tristeza dolor me romper bolsita agua caliente
18048084,0,sólo river me hace sufrir así,sólo river me hacer sufrir así
18482651,0,"hay días que quiero dejar todo a la mierda y nose, ponerme un kiosco ajajaj",días querer dejar todo mierda no él poner yo kiosco ajajaj
18521542,1,"aprobé un final, quien pa la birra?",aprobé final pa birra
14022086,1,te amo persona q se acuerda de detalles insignificantes q le conté,te amar persona q acuerda detalles insignificantes q contar
11176531,1,pero que hermoso díaaaa,hermoso díaaaa
16339581,1,viernes otra vez 🍺,viernes vez jarra_de_cervezar
11103598,0,"que ganas de llorar es muy temprano para conectar todas las neuronas, me olvide el mate 😭",ganas llorar muy temprano conectar todas neuronas me olvidar mate cara_llorando_fuerte
11370843,0,"De las sies de la tarde tengo fiebre, la vida me odia si",sies tarde fiebre vida me odiar si
11372243,0,lloro por perderme la delio 😭,lloro perder yo delio cara_llorando_fuerte
15001985,1,hoy sí fue un día feliz,hoy día feliz
18129993,0,una lloradita y a seguir,lloradita seguir
12817835,0,que manera de extrañar a mis amigos locoooo,manera extrañar amigos locoooo
13118793,1,sólo necesito una torta frita para ser feliz,sólo necesitar torta frita ser feliz
16532257,1,"se viene otro finde de primos, soy feliz y ya tengo sed",venir finde prir feliz sed
11539148,0,harta de vivir enferma 🥲,hartar vivir enferma cara_sonriente_con_lágrima
10429769,1,como me encanta que sea mi cumpleañossss,como me encantar cumpleañossss
15584140,0,ya estoy enferma ven que esto con el calor no pasabaaaa,estar enferma ver esto calor no pasabaaaar
19396131,0,ya me duele la garganta ODIO el fríoooo,me doler garganta odio fríoooo
19327524,0,DETESTO NO PODER RESOLVER SOLA Y NECESITAR DE OTRO!!! DETESTOOOOO,detesto no poder resolver sola necesitar detestooooo
14406940,1,"me cae bien la gente q se fija en las nubes,las estrellas,la luna y el atardecer",me caer bien gente q fijar nubes estrellas luna atardecer
13128229,0,"Dicen que hablas mal de mi, pero no hablaste conmigo...",decir hablas mal no hablar conmigo
18463633,1,Amo que bizarrap sea como el living de Susana donde van a contar sus quilombos.,amar bizarrap como living susana ir contar quilombos
11398643,0,la sensación de contar algo y después decir “para qué lo dije???” es horrible,sensación contar algo después decir lo decir horrible
18440565,1,que ganas de frutillas con cremaa,ganas frutillas cremaa
13390030,0,"Lo peor de que te lastimen, es que nunca mas podes volver a ser vos al 100%",lo peor te lastimen nunca mas podes volver ser vos cien
13815985,0,Creo que cuando le agarras asco a una persona no hay vuelta atrás.,creer cuando agarras asco personar no vueltar atrás
17618120,0,"Hace como 2 meses que me siento mal todos los días, si no es la cabeza es el pecho, si no me enfermo, sino me cago parada. Loco aguanta la cabeza arranquenmela por el amor de Dios estoy harta de mí.",hacer como dos meses me sentir mal días si no cabezar pecho si no me enfermir sino me cago parada loco aguantar cabeza arranquenmela amor dios estar hartar
12763500,0,"la sensación de ""creo q sobro aqui"" es tan triste",sensación creer q sobro aqui tan triste
17684452,1,que hermosa noche para salir a caminar o tirarse a mirar las estrellas y charlar,hermosa noche salir caminar tirar él mirar estrellas charlar
14767080,0,Que triste pasar de hablar todo el tiempo con alguien a ni saber cómo está.,triste pasar hablar todo tiempo alguien saber cómo
13375762,1,Me encanta la vida cuando estoy con mis amigas.,me encantar vida cuando estar amigas
15483463,0,"Sabes que??? El karma nena, sufre hija de re mil puta.",saber karmar nena sufrir hija re mil puta
17761362,0,que cortante me pongo cuando me molesta algo,cortante me poner cuando me molestar algo
11356445,1,"que lindas esas personas que te dicen ""no quieres que hagamos algo para que te despejes?"" literal se ganan el cielo.",lindas personas te decir no quieres hacer algo te despejes literal ganar cielo
17050337,0,harto de no despertar en Cancún.,harto no despertar cancún
12653841,1,Que hermoso suenan esos truenos,hermoso sonar truenos
16202853,1,El amor incondicional de mis amigas ❤️‍🩹,amor incondicional amigas corazon_curar él
19005347,1,"Me re contra saco el sombrero por mi mamá, que mujer increíble",me re saco sombrero mamá mujer increíble
14674224,0,Que bronca,bronca
18865756,0,"Entre que estoy re cansada , y además lloro por todo ya estoy llorando.",estar re cansada además lloro todo estar llorar
16764056,1,"Me encantan estos días primaverales, me ponen de muy buen humor!!!!",me encantar días primaverales me poner muy buen humor
17215786,0,Estornudo y se me sale hasta el útero. HARTAAAAAA DE MENSTRUAR,estornudo me salir útero hartaaaaaar menstruar
10490931,0,Las ganas que tengo de irme a la mierda no tienen sentido.,ganas irme mierda no
15703301,0,No les pasa que hay días que quieren llorar por llorar nomás? Onda limpiarse por dentro no sé.,no pasar días querer llorar llorar nomás onda limpiar él dentro no saber
13811461,1,"Estoy muy feliz porque Kami, Roma y el Moneda están Mar del Plata siendo muy felices.",estar muy feliz porque kami roma moneda mar plata ser muy felices
12956600,1,"Que noche más birreable, vineable y todo lo que pueda terminar con able",noche más birreable vineable todo lo poder terminar able
19794656,0,Toy mirando historias pa q el tatuaje duela menos pero me está matando,tar mirar historias pa q tatuaje duela menos me matar
15509604,1,"Existe acaso algo más hermoso que, sentir a ésta hora, el ruidito de la lluvia sobre el techo?",existir acaso algo más hermoso sentir ésta hora ruidito lluvia techo
11274485,1,"Fua loco, eso hay locos lindos. No me alcanza la vidaaaaaaaaaa asfafasdg",fua loco locos lindos no me alcanzar vidaaaaaaaaaa asfafasdg
16124122,0,Q bronca me da mearme cuando ya estoy acostada y calentita,q bronca me dar mear yo cuando estar acostada calentita
14841818,0,Q ganas de rajarme un tiro,q ganas rajarme tiro
17392236,1,Q manera de reírme siempre de estupideces con el Yuel,q manera reírme siempre estupidecser yuel
14978944,0,O sea lloro con la voz argentina. yo no tengo más gollete,lloro voz argentina no más gollete
16201610,0,todo mal hoy,todo mal hoy
16481076,1,Esta escena de División Palermo siempre me hace reír https://x.com/i/status/1895224799485649292,escena división palermo siempre me hacer reír
15288234,0,Año de elecciones = el traidor de Randazzo aparece carancheando. Qué tipo nefasto!,año elecciones traidor randazzo aparecer caranchear tipo nefasto
12429765,0,pero amigo que re poronga flybondi esto me pasa por raton,amigo re poronguir flybondi esto me pasar raton
18122080,0,como vas a viajar con flybondi amigo sos una rata (no me llega ni para el micro),como vas viajar flybondi amigo sos rata no me llegar micro
17506267,0,Me rompe el alma. Axel Kicillof es lo peor que le pasó a la Provincia de Buenos Aires. Necesitamos a Santilli https://x.com/i/status/1895126681867952408,me romper alma axel kicillof lo peor pasar provincia buenos aires necesitar santilli
10825585,0,La presidencia de Riquelme arrancó en 2024. Estamos en 2025 y ya va a haber contratado a 3 entrenadores. Inviable todo.,presidencia riquelme arrancar dos mil veinticuatro dos mil veinticinco ir haber contratar tres entrenadores inviable todo
16846157,0,"Juan Roman Riquelme convirtió a Boca en un equipo mediocre, la unica lectura que se puede hacer",juan romar riquelme convertir boca equipo mediocre unica lectura poder hacer
18966961,0,#RenunciaKicillof basta de inseguridad,renunciakicillof bastar inseguridad
18728798,0,Ya ni en el mar te salvas de que te apuñalen para robarte el celular Cada vez peor la inseguridad https://x.com/i/status/1895282550593200467,mar te salir te apuñalir robarte celular cada vez peor inseguridad
13438309,0,"La triste realidad de la inseguridad en Argentina 🚨 Salvador Baratta, ex subjefe de la policía bonaerense nos explica cómo es ocupar ese cargo 👈🏻 https://x.com/i/status/1889450529194979588",triste realidad inseguridad argentina luces_de_policir salvador baratta ex subjefe policía bonaerense explicar cómo ocupar ese cargo dorso_de_mano_con_índice_a_la_izquierda_tono_de_piel_claro
12907273,0,"La corrupción policial y la justicia, entre los responsables.",corrupción policial justicia responsables
19284758,0,LA CORRUPCIÓN MATA SE CUMPLEN 13 AÑOS DE LA TRAGEDIA DE ONCE,corrupción mata cumplir trece años tragediar once
13414198,0,Marley: Porque informan que fue denunciado por corrupción de menores,marley porque informar denunciado corrupción menores
11565462,0,"El de pelo azul le hizo más daño a latinoamérica que el hambre y la corrupción, pedazo de hijo de puta",pelo azul hacer más daño latinoamérica hambrir corrupción pedazo hijo puta
17277130,0,GRAVE ‼️ (CAMARA OCULTA) PREPOTENCIA Y CORRUPCION. ESTO PASO EN LOMAS DE ZAMORA 👇🏻,grave exclamación_doble camara oculta prepotencia corrupcion esto pasar lomas zamorar dorso_de_mano_con_índice_hacia_abajo_tono_de_piel_claro
10846276,0,"🚨 CORRUPCIÓN en la PROVINCIA  🔥Imputaron a Jorge D’Onofrio, ministro de transporte de Axel Kicillof, por lavado de dinero.",luces_de_policir corrupción provincia fuego imputar jorge d onofrio ministro transporte axel kicillof lavado dinero
16542877,0,Qué decepción como se normalizó la corrupción en Colombia. Da mucha tristeza. Por eso los gobernantes nos roban y roban y NO PASA NADA 🥺,decepción como normalizar corrupción colombia dar mucha tristeza gobernantes robar robar no pasar nada cara_suplicante
10212744,0,Ahora no puedes grabar los abusos y corrupción de IMPUESTOS https://pbs.twimg.com/media/GkUbfcCWUAACEEu?format=jpg&name=900x900,ahora no poder grabar abusos corrupción impuestos
15743741,0,Que asco viajar en bondi un olor a pobreza https://pbs.twimg.com/media/F2daiA_W4AAEz4V?format=jpg&name=medium,asco viajar bondi olor pobreza
15629363,0,Y si te subiste vos debe haber una baranda a pobreza,si te subiste vos deber haber baranda pobreza
19750619,0,Esta es la imagen que más se repite del 95% de los pueblitos del interior.  Es todo de una pobreza y abandono para pegarse un corchazo a día 2 de mudarse ahí.,imagen más repetir noventa y cinco pueblitos interior todo pobreza abandono pegar él corchazo día dos mudar él ahí
13612252,0,Presidentes argentinos que no cortaron con la guita a los gerentes de la pobreza https://pbs.twimg.com/media/GfFOgg1bsAAmTDL?format=jpg&name=360x360 https://pbs.twimg.com/media/GfFOgg1awAA243J?format=jpg&name=360x360,presidentes argentinos no cortar guita gerentes pobreza
17900311,0,La policía de corea del norte odia cuando sacas este tipo de fotos sobre la pobreza https://pbs.twimg.com/media/GkeR_iLXIAAYJs_?format=png&name=small,policía corea norte odia cuando sacar este tipo fotos pobrezar
15920351,0,"Pintar o decorar llantas de auto, es una de las mayores odas y apologías a la pobreza, al tercermundismo y al subdesarrollo.  Desagrado absoluto. Precariedad total.",pintar decorar llantas auto mayores odas apologías pobrezar tercermundismo subdesarrollo desagrado absoluto precariedad total
18231477,0,Que pobreza Boca!! LPMQLP,pobreza boca lpmqlp
11014711,0,Lo de boca fué pauperrimo,lo boca fué pauperrimo
14773723,1,Jajjaa me gusta la sinceridad,jajjaar me gustar sinceridad
12499046,0,Pobreza es no poder comprar medicamentos en tu gobierno edu,pobreza no poder comprar medicamentos gobierno edu
11920073,0,Un solo dolor de ojos !,solo dolor ojos
12876665,0,SE TERMINÓ LA IMPUNIDAD DE LOS GERENTES DE LA POBREZA,terminar impunidad gerentes pobreza
15141942,1,Un gran día ❤️ https://pbs.twimg.com/media/Gk-5PLgWIAAHC6-?format=jpg&name=large ,gran día corazón_rojo
18231067,1,El día de hoy el gran Justin Bieber está cumpliendo 31 años. https://pbs.twimg.com/media/Gk-hBitXsAAHDRb?format=jpg&name=small ,día hoy gran justin bieber cumplir treinta y uno años
18158837,1,Mañana es un gran dia.,mañana gran dia
16087580,1,"Vamos Franco, demostra que podes llevar ese tractor azul hasta el final de la carrera.",ir franco demostra podes llevar ese tractor azul final carrera
15533794,1,"A disfrutar Franco!!! Con tu talento, trabajo y esfuerzo, de a poco, todo se te dará….👍💪🇦🇷",disfrutar franco talento trabajo esfuerzo poco todo te dar pulgar_hacia_arriba bíceps_flexionado bandera_argentina
17122036,1,Pasó otro gran día en La Munipa. Gracias a todos por acompañar.,pasar gran día munipar gracias acompañar
14262988,1,Este si mantiene nivel y gana una champions se hace idolo.,este si mantener nivel ganar champions hacer idolo
15024097,1,lindo gol del colorado,lindo gol colorado
11111488,0,No escuchan a la gente. Hartazgo por la inseguridad  https://pbs.twimg.com/media/Gkvs5FCXUAAkHzP?format=jpg&name=large,no escuchar gente hartazgo inseguridad
16789771,0,Pablo Giralt sentencia amarilla. No existe un relator más nefasto.,pablo giralt sentencia amarilla no existir relator más nefasto
11872592,0,si totalmente . Relator  @giraltpablo @JPVarsky nefastos mercenarios hdp !! 😠,si totalmente relator nefastos mercenarios hdp cara_enfadada
19925811,0,entre giralt y varsky no sabes a quien tenes mas ganar de putear,giralt varsky no saber tenes mas ganar putear
16389678,0,Sos un tereso gallina ensobrado,sos tereso gallinar ensobrado
10349982,0,Mi yo de siete años está destrozado. John Cena se volvió malo. https://x.com/i/status/1896042337782153431,siete años destrozado john cena volver malo
18922354,0,John Cena nos traicionó https://pbs.twimg.com/media/GlAvxqeWoAAQmMz?format=jpg&name=large,john cena traicionar
13090372,0,Estoy devastado,estar devastado
16194364,0,no te quiero cruzar nunca más en mi vida porque me muero del asco que me das,no te querer cruzar nunca más vida porque me morir asco me dar
15362540,0,Das asco Varsky,das asco varsky
14418542,0,solo con verte me das asco,solo verte me dar asco
14372617,0,"que asco me das,sos un gil",asco me dar sos gil
16976938,0,"q asco me das, no mereces nada, mierda en persona sos",q asco me dar no mereces nada mierda personar sos
10650350,0,"Das pena o asco, no sé cómo se llama…",das pena asco no saber cómo llamar
19345344,0,Q groncha porfavor me das asco mujer,q gronchaber porfavor me dar asco mujer
15325691,0,Milei das asco y vergüenzaaaaaaa,milei das asco vergüenzaaaaaaa
12021336,0,Manes das asco zurdo Kirchnerista radicheta delincuente traidor a la patria,manes das asco zurdo kirchnerista radichetar delincuente traidor patria
19610139,0,"No quiero que te me acerques nunca más, me das asco!",no querer te me acerquser nunca más me dar asco
11337047,0,A tu casa boliviano de mierda culo roto negro villero das ASCO boliviano olor a cloaca,casa boliviano mierdar culo roto negro villero das asco boliviano olor cloacar
16823708,0,Le di hasta lo q no tenia y termino siendo una basura conmigo,dar lo q no tenia termino ser basura conmigo
13402194,0,Que feo ser tan basura con la persona q estuvo siempre para vos,feo ser tan basura persona q siempre vos
19079005,0,La peor basura yo https://pbs.twimg.com/media/GkmXRtZXUAAV5RL?format=jpg&name=small,peor basura
